 2017-18 , 1,  ART105A , 170001
 2017-18 , 1,  LIF101A , 170001
 2017-18 , 1,  MTH101A , 170001
 2017-18 , 1,  PE101A , 170001
 2017-18 , 1,  PHY101A , 170001
 2017-18 , 1,  PHY102A , 170001
 2017-18 , 1,  TA101A , 170001
 2017-18 , 2,  CHM101A , 170001
 2017-18 , 2,  CHM102A , 170001
 2017-18 , 2,  ESC101A , 170001
 2017-18 , 2,  MTH102A , 170001
 2017-18 , 2,  PE102A , 170001
 2017-18 , 2,  PHY103A , 170001
 2018-19 , 1,  ESC201A , 170001
 2018-19 , 1,  ESO201A , 170001
 2018-19 , 1,  ESO209A , 170001
 2018-19 , 1,  ME251A , 170001
 2018-19 , 1,  MSO202A , 170001
 2018-19 , 1,  MSO203B , 170001
 2018-19 , 1,  TA201A , 170001
 2018-19 , 2,  ART103A , 170001
 2018-19 , 2,  TA202A , 170001
 2018-19 , 2,  ME222A , 170001
 2018-19 , 2,  ME231A , 170001
 2018-19 , 2,  COM200 , 170001
 2018-19 , 2,  ESO202A , 170001
 2018-19 , 2,  ESO203A , 170001
 2019-20 , 1,  ME301A , 170001
 2019-20 , 1,  ME321A , 170001
 2019-20 , 1,  ME352A , 170001
 2019-20 , 1,  ME361A , 170001
 2019-20 , 1,  ME399A , 170001
 2019-20 , 1,  ME766A , 170001
 2019-20 , 1,  PSY451A , 170001
 2019-20 , 2,  ENG448A , 170001
 2019-20 , 2,  ME341A , 170001
 2019-20 , 2,  ME351A , 170001
 2019-20 , 2,  ME354A , 170001
 2019-20 , 2,  ME623A , 170001
 2019-20 , 2,  MTH628A , 170001
 2020-21 , 1,  ENG432A , 170001
 2020-21 , 1,  ME461A , 170001
 2020-21 , 1,  EE650A , 170001
 2020-21 , 1,  ME685A , 170001
 2020-21 , 1,  ME690A , 170001
 2020-21 , 1,  MBA772A , 170001
 2017-18 , 1,  CHM101A , 170002
 2017-18 , 1,  ENG122A , 170002
 2017-18 , 1,  ESC101A , 170002
 2017-18 , 1,  MTH101A , 170002
 2017-18 , 1,  PE101A , 170002
 2017-18 , 1,  PHY103A , 170002
 2017-18 , 2,  CHM102A , 170002
 2017-18 , 2,  LIF101A , 170002
 2017-18 , 2,  MTH102A , 170002
 2017-18 , 2,  PE102A , 170002
 2017-18 , 2,  PHY101A , 170002
 2017-18 , 2,  PHY102A , 170002
 2017-18 , 2,  TA101A , 170002
 2018-19 , 1,  AE201A , 170002
 2018-19 , 1,  COM200 , 170002
 2018-19 , 1,  ESO204A , 170002
 2018-19 , 1,  ESO209A , 170002
 2018-19 , 1,  MSO202A , 170002
 2018-19 , 1,  MSO203B , 170002
 2018-19 , 1,  SOC173A , 170002
 2018-19 , 1,  TA202A , 170002
 2018-19 , 2,  TA201A , 170002
 2018-19 , 2,  ESO202A , 170002
 2018-19 , 2,  ESC201A , 170002
 2018-19 , 2,  ESO201A , 170002
 2018-19 , 2,  AE251A , 170002
 2018-19 , 2,  AE211A , 170002
 2018-19 , 3,  ECO201A , 170002
 2019-20 , 1,  AE311A , 170002
 2019-20 , 1,  AE321A , 170002
 2019-20 , 1,  AE331A , 170002
 2019-20 , 1,  ART402A , 170002
 2019-20 , 1,  EE604A , 170002
 2019-20 , 2,  AE322A , 170002
 2019-20 , 2,  AE341A , 170002
 2019-20 , 2,  AE351A , 170002
 2019-20 , 2,  AE361A , 170002
 2019-20 , 2,  ES313A , 170002
 2019-20 , 2,  ESO207A , 170002
 2020-21 , 1,  PSY499A , 170002
 2020-21 , 1,  AE461A , 170002
 2020-21 , 1,  AE401A , 170002
 2020-21 , 1,  AE441A , 170002
 2020-21 , 1,  AE673A , 170002
 2020-21 , 1,  CHM201A , 170002
 2020-21 , 1,  AE614A , 170002
 2020-21 , 1,  AE747A , 170002
 2017-18 , 1,  CHM101A , 170003
 2017-18 , 1,  ESC101A , 170003
 2017-18 , 1,  MTH101A , 170003
 2017-18 , 1,  PE101A , 170003
 2017-18 , 1,  PHY103A , 170003
 2017-18 , 1,  SOC171A , 170003
 2017-18 , 2,  CHM102A , 170003
 2017-18 , 2,  LIF101A , 170003
 2017-18 , 2,  MTH102A , 170003
 2017-18 , 2,  PE102A , 170003
 2017-18 , 2,  PHY101A , 170003
 2017-18 , 2,  PHY102A , 170003
 2017-18 , 2,  TA101A , 170003
 2017-18 , 3,  ECO101A , 170003
 2018-19 , 1,  CHE251A , 170003
 2018-19 , 1,  ESO201A , 170003
 2018-19 , 1,  ESO208A , 170003
 2018-19 , 1,  TA202A , 170003
 2018-19 , 2,  TA201A , 170003
 2018-19 , 2,  CSO202A , 170003
 2018-19 , 2,  ESC201A , 170003
 2018-19 , 2,  CHE261A , 170003
 2018-19 , 2,  CHE221A , 170003
 2018-19 , 2,  CHE211A , 170003
 2018-19 , 2,  COM200 , 170003
 2018-19 , 3,  IME672A , 170003
 2019-20 , 1,  ART406A , 170003
 2019-20 , 1,  CHE300A , 170003
 2019-20 , 1,  CHE312A , 170003
 2019-20 , 1,  CHE313A , 170003
 2019-20 , 1,  CHE352A , 170003
 2019-20 , 1,  ESC101A , 170003
 2019-20 , 1,  ESO205A , 170003
 2019-20 , 2,  BSE222A , 170003
 2019-20 , 2,  CHE331A , 170003
 2019-20 , 2,  CHE381A , 170003
 2019-20 , 2,  CHE391A , 170003
 2019-20 , 2,  CSO201A , 170003
 2019-20 , 2,  SOC473A , 170003
 2020-21 , 1,  CHE453T , 170003
 2020-21 , 1,  PSY499A , 170003
 2020-21 , 1,  CGS609A , 170003
 2020-21 , 1,  CHE463A , 170003
 2020-21 , 1,  CHE641A , 170003
 2020-21 , 1,  CE630A , 170003
 2017-18 , 1,  CHM101A , 170004
 2017-18 , 1,  ESC101A , 170004
 2017-18 , 1,  MTH101A , 170004
 2017-18 , 1,  PE101A , 170004
 2017-18 , 1,  PHY103A , 170004
 2017-18 , 1,  SOC171A , 170004
 2017-18 , 2,  CHM102A , 170004
 2017-18 , 2,  LIF101A , 170004
 2017-18 , 2,  MTH102A , 170004
 2017-18 , 2,  PE102A , 170004
 2017-18 , 2,  PHY101A , 170004
 2017-18 , 2,  PHY102A , 170004
 2017-18 , 2,  TA101A , 170004
 2018-19 , 1,  COM200 , 170004
 2018-19 , 1,  ESC201A , 170004
 2018-19 , 1,  ESO207A , 170004
 2018-19 , 1,  MTH201A , 170004
 2018-19 , 1,  MTH302A , 170004
 2018-19 , 1,  TA201A , 170004
 2018-19 , 2,  TA202A , 170004
 2018-19 , 2,  MTH301A , 170004
 2018-19 , 2,  MTH204A , 170004
 2018-19 , 2,  ECO101A , 170004
 2018-19 , 2,  ESO201A , 170004
 2018-19 , 2,  MSO201A , 170004
 2019-20 , 1,  MTH305A , 170004
 2019-20 , 1,  MTH399A , 170004
 2019-20 , 1,  MTH403A , 170004
 2019-20 , 1,  MTH412A , 170004
 2019-20 , 1,  MTH517A , 170004
 2019-20 , 2,  CS220A , 170004
 2019-20 , 2,  CS641A , 170004
 2019-20 , 2,  CS673A , 170004
 2019-20 , 2,  ENG467A , 170004
 2019-20 , 2,  MTH308B , 170004
 2019-20 , 2,  MTH421A , 170004
 2020-21 , 1,  CS771A , 170004
 2020-21 , 1,  MTH432A , 170004
 2020-21 , 1,  CS330A , 170004
 2020-21 , 1,  PSY499A , 170004
 2020-21 , 1,  CS685A , 170004
 2020-21 , 1,  MTH430A , 170004
 2017-18 , 1,  LIF101A , 170005
 2017-18 , 1,  MTH101A , 170005
 2017-18 , 1,  PE101A , 170005
 2017-18 , 1,  PHY101A , 170005
 2017-18 , 1,  PHY102A , 170005
 2017-18 , 1,  SOC171A , 170005
 2017-18 , 1,  TA101A , 170005
 2017-18 , 2,  CHM101A , 170005
 2017-18 , 2,  CHM102A , 170005
 2017-18 , 2,  ESC101A , 170005
 2017-18 , 2,  MTH102A , 170005
 2017-18 , 2,  PE102A , 170005
 2017-18 , 2,  PHY103A , 170005
 2018-19 , 1,  COM200 , 170005
 2018-19 , 1,  EE200A , 170005
 2018-19 , 1,  ESC201A , 170005
 2018-19 , 1,  ESO208A , 170005
 2018-19 , 1,  MSO202A , 170005
 2018-19 , 1,  MSO203B , 170005
 2018-19 , 1,  TA201A , 170005
 2018-19 , 2,  ENG123A , 170005
 2018-19 , 2,  TA202A , 170005
 2018-19 , 2,  EE210A , 170005
 2018-19 , 2,  EE250A , 170005
 2018-19 , 2,  ESO203A , 170005
 2018-19 , 2,  MSO201A , 170005
 2019-20 , 1,  EE320A , 170005
 2019-20 , 1,  EE330A , 170005
 2019-20 , 1,  EE370A , 170005
 2019-20 , 1,  EE380A , 170005
 2019-20 , 1,  EE390A , 170005
 2019-20 , 1,  ESO207A , 170005
 2019-20 , 2,  ART401A , 170005
 2019-20 , 2,  CS315A , 170005
 2019-20 , 2,  EE301A , 170005
 2019-20 , 2,  EE311A , 170005
 2019-20 , 2,  EE340A , 170005
 2019-20 , 2,  EE381A , 170005
 2019-20 , 2,  PE102A , 170005
 2020-21 , 1,  SOC482A , 170005
 2020-21 , 1,  CHM201A , 170005
 2020-21 , 1,  ECO760A , 170005
 2020-21 , 1,  EE650A , 170005
 2020-21 , 1,  EE664A , 170005
 2020-21 , 1,  IME636A , 170005
 2020-21 , 1,  EE604A , 170005
 2017-18 , 1,  ART105A , 170006
 2017-18 , 1,  LIF101A , 170006
 2017-18 , 1,  MTH101A , 170006
 2017-18 , 1,  PE101A , 170006
 2017-18 , 1,  PHY101A , 170006
 2017-18 , 1,  PHY102A , 170006
 2017-18 , 1,  TA101A , 170006
 2017-18 , 2,  CHM101A , 170006
 2017-18 , 2,  CHM102A , 170006
 2017-18 , 2,  ESC101A , 170006
 2017-18 , 2,  MTH102A , 170006
 2017-18 , 2,  PE102A , 170006
 2017-18 , 2,  PHY103A , 170006
 2018-19 , 1,  COM200 , 170006
 2018-19 , 1,  ESO201A , 170006
 2018-19 , 1,  ESO204A , 170006
 2018-19 , 1,  PHY224A , 170006
 2018-19 , 1,  PSY151A , 170006
 2018-19 , 1,  TA202A , 170006
 2018-19 , 2,  PSO201A , 170006
 2018-19 , 2,  PHY226B , 170006
 2018-19 , 2,  ESC201A , 170006
 2018-19 , 2,  PHY210A , 170006
 2018-19 , 2,  MTH301A , 170006
 2018-19 , 2,  TA201A , 170006
 2019-20 , 1,  PHY315A , 170006
 2019-20 , 1,  PHY401A , 170006
 2019-20 , 1,  PHY407A , 170006
 2019-20 , 1,  PHY421A , 170006
 2019-20 , 1,  PHY431A , 170006
 2019-20 , 1,  PHY556A , 170006
 2019-20 , 2,  ENG446A , 170006
 2019-20 , 2,  PHY399A , 170006
 2019-20 , 2,  PHY412A , 170006
 2019-20 , 2,  PHY422A , 170006
 2019-20 , 2,  PHY432A , 170006
 2019-20 , 2,  PHY473A , 170006
 2020-21 , 1,  ENG432A , 170006
 2020-21 , 1,  PHY552A , 170006
 2020-21 , 1,  PHY613A , 170006
 2020-21 , 1,  PHY407A , 170006
 2020-21 , 1,  PHY313A , 170006
 2020-21 , 1,  PHY543A , 170006
 2017-18 , 1,  ECO101A , 170007
 2017-18 , 1,  LIF101A , 170007
 2017-18 , 1,  MTH101A , 170007
 2017-18 , 1,  PE101A , 170007
